id_meteo,timestamp_completo,temperatura,temperatura_percepita,codice_meteo,descrizione,fascia_temperatura
22563,2023-07-30 02:00:00,22.80,23.30,2,Nuvoloso,Mite
22564,2023-07-30 03:00:00,21.90,23.10,0,Cielo Sereno,Mite
22565,2023-07-30 04:00:00,21.40,22.40,0,Cielo Sereno,Mite
22566,2023-07-30 05:00:00,20.70,21.90,0,Cielo Sereno,Mite
22567,2023-07-30 06:00:00,21.60,23.20,0,Cielo Sereno,Mite
22568,2023-07-30 07:00:00,23.40,25.20,0,Cielo Sereno,Mite
22569,2023-07-30 08:00:00,24.90,26.60,0,Cielo Sereno,Mite
22570,2023-07-30 09:00:00,26.10,28.10,0,Cielo Sereno,Caldo
22571,2023-07-30 10:00:00,27.50,30.10,0,Cielo Sereno,Caldo
22572,2023-07-30 11:00:00,28.80,31.90,0,Cielo Sereno,Caldo
22573,2023-07-30 12:00:00,30.00,33.40,0,Cielo Sereno,Caldo
22574,2023-07-30 13:00:00,29.60,33.40,0,Cielo Sereno,Caldo
22575,2023-07-30 14:00:00,30.50,34.10,0,Cielo Sereno,Caldo
22576,2023-07-30 15:00:00,31.40,34.30,1,Nuvoloso,Caldo
22577,2023-07-30 16:00:00,31.10,32.60,1,Nuvoloso,Caldo
22578,2023-07-30 17:00:00,30.50,32.10,2,Nuvoloso,Caldo
22579,2023-07-30 18:00:00,29.90,31.40,1,Nuvoloso,Caldo
22580,2023-07-30 19:00:00,28.50,30.50,1,Nuvoloso,Caldo
22581,2023-07-30 20:00:00,26.90,28.70,1,Nuvoloso,Caldo
22582,2023-07-30 21:00:00,25.10,27.40,1,Nuvoloso,Caldo
22583,2023-07-30 22:00:00,24.50,26.80,2,Nuvoloso,Mite
22584,2023-07-30 23:00:00,23.60,26.10,3,Nuvoloso,Mite
22585,2023-07-31 00:00:00,22.90,25.40,3,Nuvoloso,Mite
22586,2023-07-31 01:00:00,22.90,25.30,0,Cielo Sereno,Mite
22587,2023-07-31 02:00:00,22.40,24.70,1,Nuvoloso,Mite
22588,2023-07-31 03:00:00,22.30,24.20,0,Cielo Sereno,Mite
22589,2023-07-31 04:00:00,21.10,23.50,0,Cielo Sereno,Mite
22590,2023-07-31 05:00:00,21.40,23.20,0,Cielo Sereno,Mite
22591,2023-07-31 06:00:00,21.90,24.40,1,Nuvoloso,Mite
22592,2023-07-31 07:00:00,23.90,26.70,3,Nuvoloso,Mite
22593,2023-07-31 08:00:00,25.20,28.10,3,Nuvoloso,Caldo
22594,2023-07-31 09:00:00,26.60,29.30,3,Nuvoloso,Caldo
22595,2023-07-31 10:00:00,27.70,30.30,3,Nuvoloso,Caldo
22596,2023-07-31 11:00:00,29.00,32.30,51,Pioggia,Caldo
22597,2023-07-31 12:00:00,29.80,33.70,51,Pioggia,Caldo
22598,2023-07-31 13:00:00,30.20,34.20,1,Nuvoloso,Caldo
22599,2023-07-31 14:00:00,30.90,33.20,1,Nuvoloso,Caldo
22600,2023-07-31 15:00:00,30.80,32.60,1,Nuvoloso,Caldo
22601,2023-07-31 16:00:00,30.40,32.50,3,Nuvoloso,Caldo
22602,2023-07-31 17:00:00,30.40,32.80,3,Nuvoloso,Caldo
22603,2023-07-31 18:00:00,30.40,32.70,3,Nuvoloso,Caldo
22604,2023-07-31 19:00:00,29.20,32.40,3,Nuvoloso,Caldo
22605,2023-07-31 20:00:00,27.80,29.60,0,Cielo Sereno,Caldo
22606,2023-07-31 21:00:00,26.50,28.50,0,Cielo Sereno,Caldo
22607,2023-07-31 22:00:00,25.50,27.80,0,Cielo Sereno,Caldo
22608,2023-07-31 23:00:00,24.40,27.20,2,Nuvoloso,Mite
22609,2023-08-01 00:00:00,23.80,26.80,0,Cielo Sereno,Mite
22610,2023-08-01 01:00:00,22.80,24.20,0,Cielo Sereno,Mite
22611,2023-08-01 02:00:00,21.00,21.20,3,Nuvoloso,Mite
22612,2023-08-01 03:00:00,20.90,20.70,3,Nuvoloso,Mite
22613,2023-08-01 04:00:00,21.00,20.70,0,Cielo Sereno,Mite
22614,2023-08-01 05:00:00,21.30,20.40,1,Nuvoloso,Mite
22615,2023-08-01 06:00:00,22.30,21.60,2,Nuvoloso,Mite
22616,2023-08-01 07:00:00,24.00,24.40,3,Nuvoloso,Mite
22617,2023-08-01 08:00:00,26.00,26.30,3,Nuvoloso,Caldo
22618,2023-08-01 09:00:00,27.20,27.20,3,Nuvoloso,Caldo
22619,2023-08-01 10:00:00,28.00,28.60,3,Nuvoloso,Caldo
22620,2023-08-01 11:00:00,29.50,31.50,3,Nuvoloso,Caldo
22621,2023-08-01 12:00:00,30.70,34.00,2,Nuvoloso,Caldo
22622,2023-08-01 13:00:00,31.00,33.80,3,Nuvoloso,Caldo
22623,2023-08-01 14:00:00,31.70,33.80,3,Nuvoloso,Caldo
22624,2023-08-01 15:00:00,32.20,32.70,3,Nuvoloso,Caldo
22625,2023-08-01 16:00:00,31.00,30.10,0,Cielo Sereno,Caldo
22626,2023-08-01 17:00:00,30.20,29.10,1,Nuvoloso,Caldo
22627,2023-08-01 18:00:00,29.00,28.00,3,Nuvoloso,Caldo
22628,2023-08-01 19:00:00,26.80,25.30,3,Nuvoloso,Caldo
22629,2023-08-01 20:00:00,25.50,23.60,2,Nuvoloso,Caldo
22630,2023-08-01 21:00:00,24.50,22.80,1,Nuvoloso,Mite
22631,2023-08-01 22:00:00,23.80,22.70,0,Cielo Sereno,Mite
22632,2023-08-01 23:00:00,23.20,22.90,3,Nuvoloso,Mite
22633,2023-08-02 00:00:00,22.90,23.00,3,Nuvoloso,Mite
22634,2023-08-02 01:00:00,22.90,23.20,3,Nuvoloso,Mite
22635,2023-08-02 02:00:00,22.50,23.20,1,Nuvoloso,Mite
22636,2023-08-02 03:00:00,21.00,23.00,0,Cielo Sereno,Mite
22637,2023-08-02 04:00:00,20.10,22.20,0,Cielo Sereno,Mite
22638,2023-08-02 05:00:00,19.50,21.60,0,Cielo Sereno,Mite
22639,2023-08-02 06:00:00,20.20,23.10,0,Cielo Sereno,Mite
22640,2023-08-02 07:00:00,21.70,24.30,0,Cielo Sereno,Mite
22641,2023-08-02 08:00:00,23.20,25.90,0,Cielo Sereno,Mite
22642,2023-08-02 09:00:00,25.20,27.80,1,Nuvoloso,Caldo
22643,2023-08-02 10:00:00,26.50,28.50,2,Nuvoloso,Caldo
22644,2023-08-02 11:00:00,28.00,30.40,1,Nuvoloso,Caldo
22645,2023-08-02 12:00:00,29.20,32.10,1,Nuvoloso,Caldo
22646,2023-08-02 13:00:00,30.40,34.10,0,Cielo Sereno,Caldo
22647,2023-08-02 14:00:00,31.10,33.50,51,Pioggia,Caldo
22648,2023-08-02 15:00:00,31.40,33.80,2,Nuvoloso,Caldo
22649,2023-08-02 16:00:00,31.90,33.20,0,Cielo Sereno,Caldo
22650,2023-08-02 17:00:00,31.40,29.90,0,Cielo Sereno,Caldo
22651,2023-08-02 18:00:00,29.10,27.30,0,Cielo Sereno,Caldo
22652,2023-08-02 19:00:00,27.90,26.70,0,Cielo Sereno,Caldo
22653,2023-08-02 20:00:00,26.00,24.20,0,Cielo Sereno,Caldo
22654,2023-08-02 21:00:00,25.10,23.80,0,Cielo Sereno,Caldo
22655,2023-08-02 22:00:00,24.70,23.70,0,Cielo Sereno,Mite
22656,2023-08-02 23:00:00,24.10,23.20,0,Cielo Sereno,Mite
22657,2023-08-03 00:00:00,23.50,23.10,0,Cielo Sereno,Mite
22658,2023-08-03 01:00:00,24.00,24.80,0,Cielo Sereno,Mite
22659,2023-08-03 02:00:00,24.00,25.20,0,Cielo Sereno,Mite
22660,2023-08-03 03:00:00,23.20,25.00,0,Cielo Sereno,Mite
22661,2023-08-03 04:00:00,22.90,24.60,0,Cielo Sereno,Mite
22662,2023-08-03 05:00:00,22.40,24.40,0,Cielo Sereno,Mite
22663,2023-08-03 06:00:00,23.70,25.90,0,Cielo Sereno,Mite
22664,2023-08-03 07:00:00,26.00,27.70,1,Nuvoloso,Caldo
22665,2023-08-03 08:00:00,27.10,27.10,1,Nuvoloso,Caldo
22666,2023-08-03 09:00:00,28.20,27.30,0,Cielo Sereno,Caldo
22667,2023-08-03 10:00:00,29.60,29.20,0,Cielo Sereno,Caldo
22668,2023-08-03 11:00:00,30.80,31.20,0,Cielo Sereno,Caldo
22669,2023-08-03 12:00:00,31.90,32.50,2,Nuvoloso,Caldo
22670,2023-08-03 13:00:00,32.20,34.00,2,Nuvoloso,Caldo
22671,2023-08-03 14:00:00,32.20,32.80,2,Nuvoloso,Caldo
22672,2023-08-03 15:00:00,31.50,30.90,3,Nuvoloso,Caldo
22673,2023-08-03 16:00:00,30.00,29.30,3,Nuvoloso,Caldo
22674,2023-08-03 17:00:00,29.90,30.40,2,Nuvoloso,Caldo
22675,2023-08-03 18:00:00,29.40,31.20,2,Nuvoloso,Caldo
22676,2023-08-03 19:00:00,28.10,33.30,2,Nuvoloso,Caldo
22677,2023-08-03 20:00:00,26.50,29.40,3,Nuvoloso,Caldo
22678,2023-08-03 21:00:00,26.50,28.70,3,Nuvoloso,Caldo
22679,2023-08-03 22:00:00,25.60,28.00,3,Nuvoloso,Caldo
22680,2023-08-03 23:00:00,26.50,28.70,2,Nuvoloso,Caldo
22681,2023-08-04 00:00:00,24.90,27.30,3,Nuvoloso,Mite
22682,2023-08-04 01:00:00,23.90,26.20,3,Nuvoloso,Mite
22683,2023-08-04 02:00:00,24.80,26.40,3,Nuvoloso,Mite
22684,2023-08-04 03:00:00,23.80,24.40,3,Nuvoloso,Mite
22685,2023-08-04 04:00:00,23.70,23.00,2,Nuvoloso,Mite
22686,2023-08-04 05:00:00,23.10,22.00,2,Nuvoloso,Mite
22687,2023-08-04 06:00:00,23.50,22.20,1,Nuvoloso,Mite
22688,2023-08-04 07:00:00,25.00,23.60,3,Nuvoloso,Mite
22689,2023-08-04 08:00:00,25.90,24.60,3,Nuvoloso,Caldo
22690,2023-08-04 09:00:00,26.10,25.00,3,Nuvoloso,Caldo
22691,2023-08-04 10:00:00,27.50,26.30,3,Nuvoloso,Caldo
22692,2023-08-04 11:00:00,27.50,26.40,3,Nuvoloso,Caldo
22693,2023-08-04 12:00:00,27.10,26.20,3,Nuvoloso,Caldo
22694,2023-08-04 13:00:00,28.20,26.20,3,Nuvoloso,Caldo
22695,2023-08-04 14:00:00,27.90,25.50,3,Nuvoloso,Caldo
22696,2023-08-04 15:00:00,26.70,24.50,3,Nuvoloso,Caldo
22697,2023-08-04 16:00:00,25.90,24.60,3,Nuvoloso,Caldo
22698,2023-08-04 17:00:00,25.20,24.60,51,Pioggia,Caldo
22699,2023-08-04 18:00:00,23.50,23.60,53,Pioggia,Mite
22700,2023-08-04 19:00:00,21.20,21.70,53,Pioggia,Mite
22701,2023-08-04 20:00:00,19.90,21.00,53,Pioggia,Mite
22702,2023-08-04 21:00:00,19.50,21.30,53,Pioggia,Mite
22703,2023-08-04 22:00:00,18.60,19.20,53,Pioggia,Mite
22704,2023-08-04 23:00:00,18.00,18.60,53,Pioggia,Mite
22705,2023-08-05 00:00:00,17.50,17.80,55,Pioggia,Mite
22706,2023-08-05 01:00:00,17.60,19.10,55,Pioggia,Mite
22707,2023-08-05 02:00:00,17.10,17.70,63,Pioggia,Mite
22708,2023-08-05 03:00:00,17.00,16.30,63,Pioggia,Mite
22709,2023-08-05 04:00:00,16.50,15.70,63,Pioggia,Mite
22710,2023-08-05 05:00:00,16.50,15.60,63,Pioggia,Mite
22711,2023-08-05 06:00:00,16.40,15.50,63,Pioggia,Mite
22712,2023-08-05 07:00:00,16.40,15.40,55,Pioggia,Mite
22713,2023-08-05 08:00:00,16.90,16.10,53,Pioggia,Mite
22714,2023-08-05 09:00:00,17.00,15.60,55,Pioggia,Mite
22715,2023-08-05 10:00:00,19.10,17.90,51,Pioggia,Mite
22716,2023-08-05 11:00:00,20.60,20.40,51,Pioggia,Mite
22717,2023-08-05 12:00:00,21.90,21.60,51,Pioggia,Mite
22718,2023-08-05 13:00:00,19.90,20.10,51,Pioggia,Mite
22719,2023-08-05 14:00:00,21.80,21.60,51,Pioggia,Mite
22720,2023-08-05 15:00:00,22.40,22.50,3,Nuvoloso,Mite
22721,2023-08-05 16:00:00,22.70,22.70,3,Nuvoloso,Mite
22722,2023-08-05 17:00:00,22.30,22.60,3,Nuvoloso,Mite
22723,2023-08-05 18:00:00,21.80,21.60,3,Nuvoloso,Mite
22724,2023-08-05 19:00:00,20.60,21.90,1,Nuvoloso,Mite
22725,2023-08-05 20:00:00,19.00,19.90,2,Nuvoloso,Mite
22726,2023-08-05 21:00:00,18.90,19.80,0,Cielo Sereno,Mite
22727,2023-08-05 22:00:00,17.90,18.20,0,Cielo Sereno,Mite
22728,2023-08-05 23:00:00,17.80,17.70,0,Cielo Sereno,Mite
22729,2023-08-06 00:00:00,17.50,17.00,0,Cielo Sereno,Mite
22730,2023-08-06 01:00:00,17.80,16.80,0,Cielo Sereno,Mite
22731,2023-08-06 02:00:00,17.50,16.10,0,Cielo Sereno,Mite
22732,2023-08-06 03:00:00,17.60,16.00,0,Cielo Sereno,Mite
22733,2023-08-06 04:00:00,17.90,16.80,1,Nuvoloso,Mite
22734,2023-08-06 05:00:00,17.30,16.60,0,Cielo Sereno,Mite
22735,2023-08-06 06:00:00,17.10,16.60,1,Nuvoloso,Mite
22736,2023-08-06 07:00:00,19.50,19.20,0,Cielo Sereno,Mite
22737,2023-08-06 08:00:00,22.80,22.80,0,Cielo Sereno,Mite
22738,2023-08-06 09:00:00,24.00,23.10,0,Cielo Sereno,Mite
22739,2023-08-06 10:00:00,24.90,24.70,0,Cielo Sereno,Mite
22740,2023-08-06 11:00:00,25.90,26.60,0,Cielo Sereno,Caldo
22741,2023-08-06 12:00:00,27.00,28.00,0,Cielo Sereno,Caldo
22742,2023-08-06 13:00:00,27.90,26.20,0,Cielo Sereno,Caldo
22743,2023-08-06 14:00:00,28.20,26.80,0,Cielo Sereno,Caldo
22744,2023-08-06 15:00:00,28.60,26.70,0,Cielo Sereno,Caldo
22745,2023-08-06 16:00:00,28.50,25.80,0,Cielo Sereno,Caldo
22746,2023-08-06 17:00:00,28.10,25.10,0,Cielo Sereno,Caldo
22747,2023-08-06 18:00:00,26.80,24.90,0,Cielo Sereno,Caldo
22748,2023-08-06 19:00:00,23.40,22.60,0,Cielo Sereno,Mite
22749,2023-08-06 20:00:00,23.10,20.80,0,Cielo Sereno,Mite
22750,2023-08-06 21:00:00,21.50,19.40,0,Cielo Sereno,Mite
22751,2023-08-06 22:00:00,20.60,17.60,0,Cielo Sereno,Mite
22752,2023-08-06 23:00:00,19.60,17.10,0,Cielo Sereno,Mite
22753,2023-08-07 00:00:00,18.30,16.10,0,Cielo Sereno,Mite
22754,2023-08-07 01:00:00,17.10,15.70,0,Cielo Sereno,Mite
22755,2023-08-07 02:00:00,16.00,14.80,0,Cielo Sereno,Mite
22756,2023-08-07 03:00:00,15.40,14.40,1,Nuvoloso,Mite
22757,2023-08-07 04:00:00,15.30,14.10,1,Nuvoloso,Mite
22758,2023-08-07 05:00:00,15.90,14.10,1,Nuvoloso,Mite
22759,2023-08-07 06:00:00,16.40,14.60,0,Cielo Sereno,Mite
22760,2023-08-07 07:00:00,18.50,16.40,0,Cielo Sereno,Mite
22761,2023-08-07 08:00:00,20.40,17.50,0,Cielo Sereno,Mite
22762,2023-08-07 09:00:00,21.80,19.10,0,Cielo Sereno,Mite
22763,2023-08-07 10:00:00,23.20,21.50,0,Cielo Sereno,Mite
22764,2023-08-07 11:00:00,24.60,23.50,0,Cielo Sereno,Mite
22765,2023-08-07 12:00:00,25.50,24.40,0,Cielo Sereno,Caldo
22766,2023-08-07 13:00:00,26.10,25.10,0,Cielo Sereno,Caldo
22767,2023-08-07 14:00:00,26.50,25.20,0,Cielo Sereno,Caldo
22768,2023-08-07 15:00:00,26.70,25.00,0,Cielo Sereno,Caldo
22769,2023-08-07 16:00:00,26.60,24.40,0,Cielo Sereno,Caldo
22770,2023-08-07 17:00:00,26.40,23.90,0,Cielo Sereno,Caldo
22771,2023-08-07 18:00:00,25.40,24.00,0,Cielo Sereno,Caldo
22772,2023-08-07 19:00:00,22.00,21.40,0,Cielo Sereno,Mite
22773,2023-08-07 20:00:00,23.20,21.40,0,Cielo Sereno,Mite
22774,2023-08-07 21:00:00,20.10,19.30,0,Cielo Sereno,Mite
22775,2023-08-07 22:00:00,20.10,18.50,0,Cielo Sereno,Mite
22776,2023-08-07 23:00:00,17.90,15.90,1,Nuvoloso,Mite
22777,2023-08-08 00:00:00,16.10,14.70,2,Nuvoloso,Mite
22778,2023-08-08 01:00:00,16.50,14.70,3,Nuvoloso,Mite
22779,2023-08-08 02:00:00,15.80,13.50,3,Nuvoloso,Mite
22780,2023-08-08 03:00:00,15.90,13.10,2,Nuvoloso,Mite
22781,2023-08-08 04:00:00,14.60,12.60,1,Nuvoloso,Mite
22782,2023-08-08 05:00:00,13.70,12.00,0,Cielo Sereno,Mite
22783,2023-08-08 06:00:00,14.70,12.70,1,Nuvoloso,Mite
22784,2023-08-08 07:00:00,18.40,17.50,0,Cielo Sereno,Mite
22785,2023-08-08 08:00:00,21.40,21.00,0,Cielo Sereno,Mite
22786,2023-08-08 09:00:00,22.60,21.40,0,Cielo Sereno,Mite
22787,2023-08-08 10:00:00,24.00,23.00,1,Nuvoloso,Mite
22788,2023-08-08 11:00:00,25.40,25.20,1,Nuvoloso,Caldo
22789,2023-08-08 12:00:00,26.80,27.20,1,Nuvoloso,Caldo
22790,2023-08-08 13:00:00,27.30,27.80,2,Nuvoloso,Caldo
22791,2023-08-08 14:00:00,27.90,26.70,1,Nuvoloso,Caldo
22792,2023-08-08 15:00:00,28.10,26.70,0,Cielo Sereno,Caldo
22793,2023-08-08 16:00:00,27.90,25.20,2,Nuvoloso,Caldo
22794,2023-08-08 17:00:00,27.40,24.70,1,Nuvoloso,Caldo
22795,2023-08-08 18:00:00,26.50,24.90,0,Cielo Sereno,Caldo
22796,2023-08-08 19:00:00,23.50,23.00,0,Cielo Sereno,Mite
22797,2023-08-08 20:00:00,22.20,21.40,0,Cielo Sereno,Mite
22798,2023-08-08 21:00:00,21.00,20.80,0,Cielo Sereno,Mite
22799,2023-08-08 22:00:00,19.30,19.50,2,Nuvoloso,Mite
22800,2023-08-08 23:00:00,18.20,18.10,3,Nuvoloso,Mite
22801,2023-08-09 00:00:00,18.00,16.90,3,Nuvoloso,Mite
22802,2023-08-09 01:00:00,18.50,17.10,3,Nuvoloso,Mite
22803,2023-08-09 02:00:00,18.00,16.20,3,Nuvoloso,Mite
22804,2023-08-09 03:00:00,17.90,16.30,3,Nuvoloso,Mite
22805,2023-08-09 04:00:00,17.20,15.60,3,Nuvoloso,Mite
22806,2023-08-09 05:00:00,17.40,15.60,0,Cielo Sereno,Mite
22807,2023-08-09 06:00:00,17.10,15.60,1,Nuvoloso,Mite
22808,2023-08-09 07:00:00,19.50,18.40,3,Nuvoloso,Mite
22809,2023-08-09 08:00:00,22.20,21.10,3,Nuvoloso,Mite
22810,2023-08-09 09:00:00,23.40,22.60,3,Nuvoloso,Mite
22811,2023-08-09 10:00:00,25.00,25.10,3,Nuvoloso,Mite
22812,2023-08-09 11:00:00,26.00,26.90,3,Nuvoloso,Caldo
22813,2023-08-09 12:00:00,27.10,28.50,3,Nuvoloso,Caldo
22814,2023-08-09 13:00:00,27.40,28.80,0,Cielo Sereno,Caldo
22815,2023-08-09 14:00:00,28.40,29.40,2,Nuvoloso,Caldo
22816,2023-08-09 15:00:00,28.60,29.30,1,Nuvoloso,Caldo
22817,2023-08-09 16:00:00,28.60,28.50,3,Nuvoloso,Caldo
22818,2023-08-09 17:00:00,28.40,28.00,3,Nuvoloso,Caldo
22819,2023-08-09 18:00:00,27.50,27.50,2,Nuvoloso,Caldo
22820,2023-08-09 19:00:00,25.00,26.00,0,Cielo Sereno,Mite
22821,2023-08-09 20:00:00,23.90,22.80,0,Cielo Sereno,Mite
22822,2023-08-09 21:00:00,22.50,22.60,0,Cielo Sereno,Mite
22823,2023-08-09 22:00:00,21.50,22.30,0,Cielo Sereno,Mite
22824,2023-08-09 23:00:00,20.20,21.10,0,Cielo Sereno,Mite
22825,2023-08-10 00:00:00,19.20,19.70,1,Nuvoloso,Mite
22826,2023-08-10 01:00:00,19.10,19.20,1,Nuvoloso,Mite
22827,2023-08-10 02:00:00,17.80,18.00,1,Nuvoloso,Mite
22828,2023-08-10 03:00:00,17.30,17.80,0,Cielo Sereno,Mite
22829,2023-08-10 04:00:00,17.50,17.90,0,Cielo Sereno,Mite
22830,2023-08-10 05:00:00,16.90,17.40,0,Cielo Sereno,Mite
22831,2023-08-10 06:00:00,18.10,19.30,0,Cielo Sereno,Mite
22832,2023-08-10 07:00:00,20.40,21.40,0,Cielo Sereno,Mite
22833,2023-08-10 08:00:00,22.10,23.80,0,Cielo Sereno,Mite
22834,2023-08-10 09:00:00,24.00,25.70,0,Cielo Sereno,Mite
22835,2023-08-10 10:00:00,25.60,27.40,0,Cielo Sereno,Caldo
22836,2023-08-10 11:00:00,27.00,29.10,0,Cielo Sereno,Caldo
22837,2023-08-10 12:00:00,28.10,30.20,0,Cielo Sereno,Caldo
22838,2023-08-10 13:00:00,29.00,30.70,0,Cielo Sereno,Caldo
22839,2023-08-10 14:00:00,29.30,29.50,0,Cielo Sereno,Caldo
22840,2023-08-10 15:00:00,29.30,29.10,2,Nuvoloso,Caldo
22841,2023-08-10 16:00:00,29.40,28.80,3,Nuvoloso,Caldo
22842,2023-08-10 17:00:00,28.60,28.00,0,Cielo Sereno,Caldo
22843,2023-08-10 18:00:00,27.30,26.80,0,Cielo Sereno,Caldo
22844,2023-08-10 19:00:00,25.80,25.20,2,Nuvoloso,Caldo
22845,2023-08-10 20:00:00,24.10,23.30,3,Nuvoloso,Mite
22846,2023-08-10 21:00:00,23.20,22.60,3,Nuvoloso,Mite
22847,2023-08-10 22:00:00,22.20,22.60,3,Nuvoloso,Mite
22848,2023-08-10 23:00:00,21.40,22.10,1,Nuvoloso,Mite
22849,2023-08-11 00:00:00,20.80,21.80,1,Nuvoloso,Mite
22850,2023-08-11 01:00:00,21.10,21.90,1,Nuvoloso,Mite
22851,2023-08-11 02:00:00,19.90,20.80,0,Cielo Sereno,Mite
22852,2023-08-11 03:00:00,19.40,20.20,0,Cielo Sereno,Mite
22853,2023-08-11 04:00:00,18.90,19.70,0,Cielo Sereno,Mite
22854,2023-08-11 05:00:00,18.20,18.80,0,Cielo Sereno,Mite
22855,2023-08-11 06:00:00,19.50,20.50,0,Cielo Sereno,Mite
22856,2023-08-11 07:00:00,21.40,22.60,0,Cielo Sereno,Mite
22857,2023-08-11 08:00:00,23.50,24.60,0,Cielo Sereno,Mite
22858,2023-08-11 09:00:00,25.10,26.30,0,Cielo Sereno,Caldo
22859,2023-08-11 10:00:00,26.80,28.10,0,Cielo Sereno,Caldo
22860,2023-08-11 11:00:00,28.20,29.80,0,Cielo Sereno,Caldo
22861,2023-08-11 12:00:00,29.50,31.20,0,Cielo Sereno,Caldo
22862,2023-08-11 13:00:00,29.90,32.10,0,Cielo Sereno,Caldo
22863,2023-08-11 14:00:00,30.40,32.40,0,Cielo Sereno,Caldo
22864,2023-08-11 15:00:00,30.90,32.40,0,Cielo Sereno,Caldo
22865,2023-08-11 16:00:00,30.80,31.20,0,Cielo Sereno,Caldo
22866,2023-08-11 17:00:00,30.00,29.80,0,Cielo Sereno,Caldo
22867,2023-08-11 18:00:00,28.80,28.30,0,Cielo Sereno,Caldo
22868,2023-08-11 19:00:00,27.00,26.70,0,Cielo Sereno,Caldo
22869,2023-08-11 20:00:00,25.00,24.50,0,Cielo Sereno,Mite
22870,2023-08-11 21:00:00,23.50,23.40,0,Cielo Sereno,Mite
22871,2023-08-11 22:00:00,21.90,22.70,0,Cielo Sereno,Mite
22872,2023-08-11 23:00:00,20.20,21.30,0,Cielo Sereno,Mite
22873,2023-08-12 00:00:00,19.10,20.20,0,Cielo Sereno,Mite
22874,2023-08-12 01:00:00,18.90,19.60,0,Cielo Sereno,Mite
22875,2023-08-12 02:00:00,18.10,19.10,0,Cielo Sereno,Mite
22876,2023-08-12 03:00:00,17.80,18.60,0,Cielo Sereno,Mite
22877,2023-08-12 04:00:00,17.40,17.90,0,Cielo Sereno,Mite
22878,2023-08-12 05:00:00,17.10,17.50,0,Cielo Sereno,Mite
22879,2023-08-12 06:00:00,18.10,18.60,0,Cielo Sereno,Mite
22880,2023-08-12 07:00:00,21.30,22.60,0,Cielo Sereno,Mite
22881,2023-08-12 08:00:00,23.90,24.60,0,Cielo Sereno,Mite
22882,2023-08-12 09:00:00,25.90,26.30,0,Cielo Sereno,Caldo
22883,2023-08-12 10:00:00,27.90,28.70,2,Nuvoloso,Caldo
22884,2023-08-12 11:00:00,29.60,31.00,2,Nuvoloso,Caldo
22885,2023-08-12 12:00:00,31.00,32.60,1,Nuvoloso,Caldo
22886,2023-08-12 13:00:00,31.20,32.90,0,Cielo Sereno,Caldo
22887,2023-08-12 14:00:00,31.80,33.40,0,Cielo Sereno,Caldo
22888,2023-08-12 15:00:00,32.00,33.30,0,Cielo Sereno,Caldo
22889,2023-08-12 16:00:00,32.00,32.50,0,Cielo Sereno,Caldo
22890,2023-08-12 17:00:00,31.50,31.80,0,Cielo Sereno,Caldo
22891,2023-08-12 18:00:00,30.10,30.10,0,Cielo Sereno,Caldo
22892,2023-08-12 19:00:00,28.00,27.80,0,Cielo Sereno,Caldo
22893,2023-08-12 20:00:00,25.90,25.90,0,Cielo Sereno,Caldo
22894,2023-08-12 21:00:00,24.80,25.50,0,Cielo Sereno,Mite
22895,2023-08-12 22:00:00,23.80,24.90,0,Cielo Sereno,Mite
22896,2023-08-12 23:00:00,22.80,24.30,0,Cielo Sereno,Mite
22897,2023-08-13 00:00:00,22.10,23.70,0,Cielo Sereno,Mite
22898,2023-08-13 01:00:00,21.80,23.40,0,Cielo Sereno,Mite
22899,2023-08-13 02:00:00,21.00,22.70,0,Cielo Sereno,Mite
22900,2023-08-13 03:00:00,21.00,22.50,0,Cielo Sereno,Mite
22901,2023-08-13 04:00:00,20.50,22.00,0,Cielo Sereno,Mite
22902,2023-08-13 05:00:00,20.00,21.60,0,Cielo Sereno,Mite
22903,2023-08-13 06:00:00,20.60,22.30,0,Cielo Sereno,Mite
22904,2023-08-13 07:00:00,23.50,25.70,0,Cielo Sereno,Mite
22905,2023-08-13 08:00:00,25.60,27.40,0,Cielo Sereno,Caldo
22906,2023-08-13 09:00:00,27.90,28.90,0,Cielo Sereno,Caldo
22907,2023-08-13 10:00:00,29.50,30.60,0,Cielo Sereno,Caldo
22908,2023-08-13 11:00:00,30.50,32.40,0,Cielo Sereno,Caldo
22909,2023-08-13 12:00:00,31.50,33.80,0,Cielo Sereno,Caldo
22910,2023-08-13 13:00:00,31.20,34.50,0,Cielo Sereno,Caldo
22911,2023-08-13 14:00:00,32.00,35.40,0,Cielo Sereno,Caldo
22912,2023-08-13 15:00:00,32.50,35.10,0,Cielo Sereno,Caldo
22913,2023-08-13 16:00:00,32.70,33.90,0,Cielo Sereno,Caldo
22914,2023-08-13 17:00:00,32.40,32.80,0,Cielo Sereno,Caldo
22915,2023-08-13 18:00:00,31.10,31.20,0,Cielo Sereno,Caldo
22916,2023-08-13 19:00:00,29.10,29.10,0,Cielo Sereno,Caldo
22917,2023-08-13 20:00:00,27.20,27.40,0,Cielo Sereno,Caldo
22918,2023-08-13 21:00:00,25.50,26.30,0,Cielo Sereno,Caldo
22919,2023-08-13 22:00:00,24.00,25.00,0,Cielo Sereno,Mite
22920,2023-08-13 23:00:00,22.50,23.70,0,Cielo Sereno,Mite
22921,2023-08-14 00:00:00,21.60,22.70,0,Cielo Sereno,Mite
