id_data,data,anno,mese,giorno,is_weekend,is_festivo
254,2021-12-14,2021,12,14,0,0
255,2021-12-19,2021,12,19,1,0
256,2022-01-06,2022,1,6,0,1
257,2022-01-11,2022,1,11,0,0
258,2022-01-22,2022,1,22,1,0
259,2022-01-31,2022,1,31,0,0
260,2022-02-07,2022,2,7,0,0
261,2022-02-10,2022,2,10,0,0
262,2022-02-25,2022,2,25,0,0
263,2023-07-22,2023,7,22,1,0
264,2023-08-02,2023,8,2,0,0
265,2023-02-03,2023,2,3,0,0
266,2025-11-23,2025,11,23,1,0
267,2025-12-09,2025,12,9,0,0
268,2025-12-26,2025,12,26,0,1
269,2025-06-23,2025,6,23,0,0
270,2024-09-28,2024,9,28,1,0
271,2024-09-30,2024,9,30,0,0
272,2024-09-06,2024,9,6,0,0
273,2024-10-25,2024,10,25,0,0
274,2021-05-12,2021,5,12,0,0
275,2021-06-25,2021,6,25,0,0
276,2023-11-12,2023,11,12,1,0
277,2023-11-24,2023,11,24,0,0
278,2023-11-29,2023,11,29,0,0
279,2023-11-09,2023,11,9,0,0
280,2023-12-16,2023,12,16,1,0
281,2025-01-04,2025,1,4,1,0
282,2025-02-04,2025,2,4,0,0
283,2025-02-05,2025,2,5,0,0
284,2025-02-10,2025,2,10,0,0
285,2025-02-16,2025,2,16,1,0
286,2025-02-18,2025,2,18,0,0
287,2025-03-24,2025,3,24,0,0
288,2023-08-29,2023,8,29,0,0
289,2023-09-02,2023,9,2,1,0
290,2023-09-14,2023,9,14,0,0
291,2023-09-23,2023,9,23,1,0
292,2023-10-08,2023,10,8,1,0
293,2023-10-10,2023,10,10,0,0
294,2025-08-29,2025,8,29,0,0
295,2025-09-14,2025,9,14,1,0
296,2025-10-11,2025,10,11,1,0
297,2025-11-04,2025,11,4,0,0
298,2025-07-21,2025,7,21,0,0
299,2021-07-21,2021,7,21,0,0
300,2021-08-01,2021,8,1,1,0
301,2021-08-10,2021,8,10,0,0
302,2021-08-19,2021,8,19,0,0
303,2021-08-21,2021,8,21,1,0
304,2021-09-22,2021,9,22,0,0
305,2022-03-02,2022,3,2,0,0
306,2022-03-26,2022,3,26,1,0
307,2022-04-01,2022,4,1,0,0
308,2022-04-27,2022,4,27,0,0
309,2022-05-13,2022,5,13,0,0
310,2022-05-25,2022,5,25,0,0
311,2022-05-27,2022,5,27,0,0
312,2022-05-30,2022,5,30,0,0
313,2022-06-05,2022,6,5,1,0
314,2022-06-17,2022,6,17,0,0
315,2022-06-21,2022,6,21,0,0
316,2022-06-25,2022,6,25,1,0
317,2022-06-28,2022,6,28,0,0
318,2024-02-24,2024,2,24,1,0
319,2024-08-25,2024,8,25,1,0
320,2024-08-27,2024,8,27,0,0
321,2024-08-03,2024,8,3,1,0
322,2024-08-15,2024,8,15,0,1
323,2024-03-12,2024,3,12,0,0
324,2024-03-21,2024,3,21,0,0
325,2024-04-11,2024,4,11,0,0
326,2024-05-10,2024,5,10,0,0
327,2024-05-12,2024,5,12,1,0
328,2024-05-18,2024,5,18,1,0
329,2024-05-24,2024,5,24,0,0
330,2024-05-28,2024,5,28,0,0
331,2024-06-07,2024,6,7,0,0
332,2024-06-21,2024,6,21,0,0
333,2024-11-02,2024,11,2,1,0
334,2024-11-11,2024,11,11,0,0
335,2024-11-13,2024,11,13,0,0
336,2024-11-17,2024,11,17,1,0
337,2024-12-10,2024,12,10,0,0
338,2024-12-22,2024,12,22,1,0
339,2024-06-24,2024,6,24,0,0
340,2024-07-03,2024,7,3,0,0
341,2024-07-29,2024,7,29,0,0
342,2025-04-26,2025,4,26,1,0
343,2025-04-19,2025,4,19,1,0
344,2025-05-05,2025,5,5,0,0
345,2021-01-26,2021,1,26,0,0
346,2023-06-14,2023,6,14,0,0
347,2023-06-16,2023,6,16,0,0
348,2023-06-23,2023,6,23,0,0
349,2023-06-29,2023,6,29,0,0
350,2021-03-30,2021,3,30,0,0
351,2021-04-05,2021,4,5,0,0
352,2022-07-29,2022,7,29,0,0
353,2022-07-30,2022,7,30,1,0
354,2022-08-13,2022,8,13,1,0
355,2022-08-21,2022,8,21,1,0
356,2022-10-29,2022,10,29,1,0
357,2022-11-24,2022,11,24,0,0
358,2023-07-21,2023,7,21,0,0
1352,2022-12-24,2022,12,24,1,0
1353,2022-12-02,2022,12,2,0,0
1354,2023-01-03,2023,1,3,0,0
1355,2021-10-17,2021,10,17,1,0
1356,2021-11-08,2021,11,8,0,0
1357,2021-11-11,2021,11,11,0,0
1358,2022-01-08,2022,1,8,1,0
1359,2022-01-30,2022,1,30,1,0
1360,2022-02-28,2022,2,28,0,0
1361,2023-07-26,2023,7,26,0,0
1362,2023-07-31,2023,7,31,0,0
1363,2023-08-21,2023,8,21,0,0
1364,2023-08-22,2023,8,22,0,0
1365,2023-02-23,2023,2,23,0,0
1366,2023-02-26,2023,2,26,1,0
1367,2023-03-03,2023,3,3,0,0
1368,2023-03-09,2023,3,9,0,0
1369,2023-03-16,2023,3,16,0,0
1370,2023-03-17,2023,3,17,0,0
1371,2023-04-02,2023,4,2,1,0
1372,2023-04-04,2023,4,4,0,0
1373,2023-04-07,2023,4,7,0,0
1374,2023-04-13,2023,4,13,0,0
1375,2025-12-02,2025,12,2,0,0
1376,2025-05-31,2025,5,31,1,0
1377,2025-06-03,2025,6,3,0,0
1378,2025-06-28,2025,6,28,1,0
1379,2024-09-01,2024,9,1,1,0
1380,2024-09-05,2024,9,5,0,0
1381,2024-10-16,2024,10,16,0,0
1382,2024-10-24,2024,10,24,0,0
1383,2021-05-04,2021,5,4,0,0
1384,2021-05-05,2021,5,5,0,0
1385,2021-05-22,2021,5,22,1,0
1386,2021-06-03,2021,6,3,0,0
1387,2021-06-24,2021,6,24,0,0
1388,2023-11-21,2023,11,21,0,0
1389,2023-12-13,2023,12,13,0,0
1390,2024-01-30,2024,1,30,0,0
1391,2025-01-31,2025,1,31,0,0
1392,2025-01-01,2025,1,1,0,1
1393,2025-01-02,2025,1,2,0,0
1394,2025-02-03,2025,2,3,0,0
1395,2025-02-09,2025,2,9,1,0
1396,2025-02-11,2025,2,11,0,0
1397,2025-02-22,2025,2,22,1,0
1398,2025-03-05,2025,3,5,0,0
1399,2025-03-09,2025,3,9,1,0
1400,2025-03-25,2025,3,25,0,0
1401,2025-03-30,2025,3,30,1,0
1402,2023-09-26,2023,9,26,0,0
1403,2023-09-30,2023,9,30,1,0
1404,2023-10-09,2023,10,9,0,0
1405,2023-01-29,2023,1,29,1,0
1406,2025-08-03,2025,8,3,1,0
1407,2025-08-15,2025,8,15,0,1
1408,2025-08-23,2025,8,23,1,0
1409,2025-08-25,2025,8,25,0,0
1410,2025-09-02,2025,9,2,0,0
1411,2025-09-07,2025,9,7,1,0
1412,2025-09-08,2025,9,8,0,0
1413,2025-09-11,2025,9,11,0,0
1414,2025-10-01,2025,10,1,0,0
1415,2025-10-17,2025,10,17,0,0
1416,2025-10-21,2025,10,21,0,0
1417,2025-10-24,2025,10,24,0,0
1418,2025-07-17,2025,7,17,0,0
1419,2025-07-24,2025,7,24,0,0
1420,2025-07-29,2025,7,29,0,0
1421,2021-07-14,2021,7,14,0,0
1422,2021-07-23,2021,7,23,0,0
1423,2021-07-29,2021,7,29,0,0
1424,2021-09-05,2021,9,5,1,0
1425,2021-09-16,2021,9,16,0,0
1426,2021-09-19,2021,9,19,1,0
1427,2022-03-05,2022,3,5,1,0
1428,2022-03-06,2022,3,6,1,0
1429,2022-03-08,2022,3,8,0,0
1430,2022-03-20,2022,3,20,1,0
1431,2022-04-23,2022,4,23,1,0
1432,2022-05-19,2022,5,19,0,0
1433,2022-05-24,2022,5,24,0,0
1434,2022-05-26,2022,5,26,0,0
1435,2022-05-28,2022,5,28,1,0
1436,2022-06-02,2022,6,2,0,1
1437,2024-02-03,2024,2,3,1,0
1438,2024-02-23,2024,2,23,0,0
1439,2024-03-04,2024,3,4,0,0
1440,2024-03-14,2024,3,14,0,0
1441,2024-04-12,2024,4,12,0,0
1442,2024-05-03,2024,5,3,0,0
1443,2024-05-05,2024,5,5,1,0
1444,2024-05-23,2024,5,23,0,0
1445,2024-06-11,2024,6,11,0,0
1446,2024-11-10,2024,11,10,1,0
1447,2024-11-30,2024,11,30,1,0
1448,2024-06-27,2024,6,27,0,0
1449,2024-07-01,2024,7,1,0,0
1450,2024-07-25,2024,7,25,0,0
1451,2024-07-26,2024,7,26,0,0
1452,2025-04-24,2025,4,24,0,0
1453,2025-05-03,2025,5,3,1,0
1454,2025-05-13,2025,5,13,0,0
1455,2025-05-22,2025,5,22,0,0
1456,2025-05-27,2025,5,27,0,0
1457,2021-01-06,2021,1,6,0,1
1458,2021-01-17,2021,1,17,1,0
1459,2021-02-05,2021,2,5,0,0
1460,2021-02-09,2021,2,9,0,0
1461,2021-03-10,2021,3,10,0,0
1462,2021-03-12,2021,3,12,0,0
1463,2023-05-07,2023,5,7,1,0
1464,2023-05-24,2023,5,24,0,0
1465,2023-06-05,2023,6,5,0,0
1466,2023-06-07,2023,6,7,0,0
1467,2023-06-18,2023,6,18,1,0
1468,2021-04-08,2021,4,8,0,0
1469,2021-04-22,2021,4,22,0,0
1470,2022-07-03,2022,7,3,1,0
1471,2022-08-01,2022,8,1,0,0
1472,2022-08-27,2022,8,27,1,0
1473,2022-09-26,2022,9,26,0,0
1474,2022-10-04,2022,10,4,0,0
1475,2022-10-05,2022,10,5,0,0
1476,2022-10-17,2022,10,17,0,0
1477,2022-11-17,2022,11,17,0,0
1478,2023-07-06,2023,7,6,0,0
1715,2023-01-04,2023,1,4,0,0
1716,2021-10-16,2021,10,16,1,0
1717,2021-10-24,2021,10,24,1,0
1718,2021-10-12,2021,10,12,0,0
1719,2021-11-13,2021,11,13,1,0
1720,2021-11-15,2021,11,15,0,0
1721,2021-12-12,2021,12,12,1,0
1722,2021-12-28,2021,12,28,0,0
1723,2022-01-10,2022,1,10,0,0
1724,2022-02-18,2022,2,18,0,0
1725,2022-02-23,2022,2,23,0,0
1726,2023-02-08,2023,2,8,0,0
1727,2023-04-05,2023,4,5,0,0
1728,2025-11-26,2025,11,26,0,0
1729,2025-12-31,2025,12,31,0,0
1730,2025-06-14,2025,6,14,1,0
1731,2025-06-17,2025,6,17,0,0
1732,2025-06-20,2025,6,20,0,0
1733,2025-06-30,2025,6,30,0,0
1734,2024-09-12,2024,9,12,0,0
1735,2024-09-20,2024,9,20,0,0
1736,2024-10-20,2024,10,20,1,0
1737,2024-10-21,2024,10,21,0,0
1738,2021-05-08,2021,5,8,1,0
1739,2021-05-18,2021,5,18,0,0
1740,2021-05-19,2021,5,19,0,0
1741,2021-06-19,2021,6,19,1,0
1742,2023-11-13,2023,11,13,0,0
1743,2023-11-23,2023,11,23,0,0
1744,2023-11-07,2023,11,7,0,0
1745,2023-12-10,2023,12,10,1,0
1746,2023-12-24,2023,12,24,1,0
1747,2023-12-31,2023,12,31,1,0
1748,2025-02-25,2025,2,25,0,0
1749,2025-02-27,2025,2,27,0,0
1750,2025-03-19,2025,3,19,0,0
1751,2025-03-21,2025,3,21,0,0
1752,2023-09-06,2023,9,6,0,0
1753,2023-10-26,2023,10,26,0,0
1754,2023-01-11,2023,1,11,0,0
1755,2023-01-20,2023,1,20,0,0
1756,2025-08-04,2025,8,4,0,0
1757,2025-08-12,2025,8,12,0,0
1758,2025-08-19,2025,8,19,0,0
1759,2025-08-22,2025,8,22,0,0
1760,2025-09-03,2025,9,3,0,0
1761,2025-11-09,2025,11,9,1,0
1762,2025-11-12,2025,11,12,0,0
1763,2021-07-01,2021,7,1,0,0
1764,2021-07-10,2021,7,10,1,0
1765,2021-07-22,2021,7,22,0,0
1766,2021-08-11,2021,8,11,0,0
1767,2021-08-30,2021,8,30,0,0
1768,2021-09-04,2021,9,4,1,0
1769,2021-09-13,2021,9,13,0,0
1770,2022-03-19,2022,3,19,1,0
1771,2022-03-25,2022,3,25,0,0
1772,2022-04-02,2022,4,2,1,0
1773,2022-04-15,2022,4,15,0,0
1774,2022-04-18,2022,4,18,0,0
1775,2022-04-29,2022,4,29,0,0
1776,2022-04-30,2022,4,30,1,0
1777,2022-05-08,2022,5,8,1,0
1778,2022-05-14,2022,5,14,1,0
1779,2022-05-22,2022,5,22,1,0
1780,2022-05-23,2022,5,23,0,0
1781,2022-05-31,2022,5,31,0,0
1782,2024-08-18,2024,8,18,1,0
1783,2024-08-14,2024,8,14,0,0
1784,2024-03-15,2024,3,15,0,0
1785,2024-03-22,2024,3,22,0,0
1786,2024-03-26,2024,3,26,0,0
1787,2024-04-22,2024,4,22,0,0
1788,2024-06-20,2024,6,20,0,0
1789,2024-11-18,2024,11,18,0,0
1790,2024-11-19,2024,11,19,0,0
1791,2024-11-20,2024,11,20,0,0
1792,2024-11-22,2024,11,22,0,0
1793,2024-11-23,2024,11,23,1,0
1794,2024-12-27,2024,12,27,0,0
1795,2024-06-23,2024,6,23,1,0
1796,2024-07-02,2024,7,2,0,0
1797,2025-04-01,2025,4,1,0,0
1798,2025-04-06,2025,4,6,1,0
1799,2025-04-10,2025,4,10,0,0
1800,2025-01-22,2025,1,22,0,0
1801,2025-01-25,2025,1,25,1,0
1802,2025-01-28,2025,1,28,0,0
1803,2021-01-03,2021,1,3,1,0
1804,2021-01-10,2021,1,10,1,0
1805,2021-01-14,2021,1,14,0,0
1806,2021-01-01,2021,1,1,0,1
1807,2021-02-03,2021,2,3,0,0
1808,2021-02-18,2021,2,18,0,0
1809,2021-02-21,2021,2,21,1,0
1810,2021-03-01,2021,3,1,0,0
1811,2021-03-14,2021,3,14,1,0
1812,2021-03-28,2021,3,28,1,0
1813,2023-05-08,2023,5,8,0,0
1814,2021-04-03,2021,4,3,1,0
1815,2022-06-29,2022,6,29,0,0
1816,2022-07-11,2022,7,11,0,0
1817,2022-07-12,2022,7,12,0,0
1818,2022-07-20,2022,7,20,0,0
1819,2022-08-04,2022,8,4,0,0
1820,2022-08-07,2022,8,7,1,0
1821,2022-08-08,2022,8,8,0,0
1822,2022-09-18,2022,9,18,1,0
1823,2022-10-09,2022,10,9,1,0
1824,2022-10-22,2022,10,22,1,0
1825,2022-11-15,2022,11,15,0,0
1826,2023-07-15,2023,7,15,1,0
1604,2022-12-17,2022,12,17,1,0
1605,2022-12-28,2022,12,28,0,0
1606,2022-12-31,2022,12,31,1,0
1607,2023-01-05,2023,1,5,0,0
1608,2021-11-12,2021,11,12,0,0
1609,2021-11-18,2021,11,18,0,0
1610,2021-11-27,2021,11,27,1,0
1611,2021-11-28,2021,11,28,1,0
1612,2021-12-04,2021,12,4,1,0
1613,2021-12-10,2021,12,10,0,0
1614,2021-12-27,2021,12,27,0,0
1615,2022-01-24,2022,1,24,0,0
1616,2023-07-30,2023,7,30,1,0
1617,2023-08-20,2023,8,20,1,0
1618,2023-08-26,2023,8,26,1,0
1619,2023-02-21,2023,2,21,0,0
1620,2023-02-24,2023,2,24,0,0
1621,2023-03-11,2023,3,11,1,0
1622,2023-03-22,2023,3,22,0,0
1623,2023-03-24,2023,3,24,0,0
1624,2023-03-28,2023,3,28,0,0
1625,2023-04-01,2023,4,1,1,0
1626,2025-11-16,2025,11,16,1,0
1627,2025-12-03,2025,12,3,0,0
1628,2025-12-19,2025,12,19,0,0
1629,2025-12-20,2025,12,20,1,0
1630,2025-12-28,2025,12,28,1,0
1631,2025-06-11,2025,6,11,0,0
1632,2024-09-13,2024,9,13,0,0
1633,2024-09-02,2024,9,2,0,0
1634,2024-10-01,2024,10,1,0,0
1635,2024-10-14,2024,10,14,0,0
1636,2024-10-18,2024,10,18,0,0
1637,2021-05-07,2021,5,7,0,0
1638,2021-05-09,2021,5,9,1,0
1639,2021-05-24,2021,5,24,0,0
1640,2021-06-28,2021,6,28,0,0
1641,2023-11-16,2023,11,16,0,0
1642,2023-12-18,2023,12,18,0,0
1643,2024-01-16,2024,1,16,0,0
1644,2025-01-15,2025,1,15,0,0
1645,2025-01-18,2025,1,18,1,0
1646,2025-02-24,2025,2,24,0,0
1647,2023-09-08,2023,9,8,0,0
1648,2023-09-09,2023,9,9,1,0
1649,2023-09-11,2023,9,11,0,0
1650,2023-09-25,2023,9,25,0,0
1651,2023-09-27,2023,9,27,0,0
1652,2023-04-27,2023,4,27,0,0
1653,2023-04-29,2023,4,29,1,0
1654,2023-04-30,2023,4,30,1,0
1655,2025-09-01,2025,9,1,0,0
1656,2025-10-28,2025,10,28,0,0
1657,2025-07-20,2025,7,20,1,0
1658,2021-08-12,2021,8,12,0,0
1659,2021-08-25,2021,8,25,0,0
1660,2021-09-06,2021,9,6,0,0
1661,2021-09-10,2021,9,10,0,0
1662,2022-03-09,2022,3,9,0,0
1663,2022-03-18,2022,3,18,0,0
1664,2022-03-27,2022,3,27,1,0
1665,2022-05-01,2022,5,1,1,1
1666,2022-05-12,2022,5,12,0,0
1667,2024-02-02,2024,2,2,0,0
1668,2024-02-13,2024,2,13,0,0
1669,2024-02-21,2024,2,21,0,0
1670,2024-08-20,2024,8,20,0,0
1671,2024-08-30,2024,8,30,0,0
1672,2024-05-11,2024,5,11,1,0
1673,2024-05-14,2024,5,14,0,0
1674,2024-05-15,2024,5,15,0,0
1675,2024-06-18,2024,6,18,0,0
1676,2024-11-03,2024,11,3,1,0
1677,2024-11-04,2024,11,4,0,0
1678,2024-11-21,2024,11,21,0,0
1679,2024-11-25,2024,11,25,0,0
1680,2024-11-29,2024,11,29,0,0
1681,2024-12-01,2024,12,1,1,0
1682,2024-12-03,2024,12,3,0,0
1683,2024-12-08,2024,12,8,1,1
1684,2024-12-14,2024,12,14,1,0
1685,2024-07-14,2024,7,14,1,0
1686,2024-07-15,2024,7,15,0,0
1687,2025-04-11,2025,4,11,0,0
1688,2025-04-15,2025,4,15,0,0
1689,2025-05-06,2025,5,6,0,0
1690,2025-05-18,2025,5,18,1,0
1691,2025-05-19,2025,5,19,0,0
1692,2025-05-25,2025,5,25,1,0
1693,2021-01-02,2021,1,2,1,0
1694,2021-01-09,2021,1,9,1,0
1695,2021-02-20,2021,2,20,1,0
1696,2021-03-16,2021,3,16,0,0
1697,2023-05-12,2023,5,12,0,0
1698,2023-05-15,2023,5,15,0,0
1699,2023-05-18,2023,5,18,0,0
1700,2023-05-20,2023,5,20,1,0
1701,2023-05-23,2023,5,23,0,0
1702,2023-06-20,2023,6,20,0,0
1703,2023-06-28,2023,6,28,0,0
1704,2021-04-13,2021,4,13,0,0
1705,2022-08-06,2022,8,6,1,0
1706,2022-08-26,2022,8,26,0,0
1707,2022-09-06,2022,9,6,0,0
1708,2022-09-10,2022,9,10,1,0
1709,2022-09-16,2022,9,16,0,0
1710,2022-10-02,2022,10,2,1,0
1711,2022-10-14,2022,10,14,0,0
1712,2022-10-18,2022,10,18,0,0
1713,2022-11-07,2022,11,7,0,0
1714,2022-11-23,2022,11,23,0,0
